created_at,last_move_at,turns,white_rating,black_rating,opening_ply
1501890000000.0,1501890000000.0,0.024,1372,1461,2
1501790000000.0,1501790000000.0,0.112,1375,1679,3
1501710000000.0,1501710000000.0,0.094,1454,1384,4
1501710000000.0,1501710000000.0,0.06,1392,1488,5
1501710000000.0,1501710000000.0,0.106,1479,1400,3
1501540000000.0,1501540000000.0,0.276,1341,1391,5
1501540000000.0,1501540000000.0,0.06,1399,1483,6
1501540000000.0,1501540000000.0,0.122,1564,1399,1
1501530000000.0,1501530000000.0,0.136,1440,1387,4
1501530000000.0,1501530000000.0,0.162,1381,1181,2
1501510000000.0,1501510000000.0,0.23800000000000002,1651,1385,3
1501510000000.0,1501510000000.0,0.036000000000000004,1347,1376,6
1501320000000.0,1501320000000.0,0.06,1376,1444,3
1501190000000.0,1501190000000.0,0.178,1383,1386,3
1501020000000.0,1501020000000.0,0.07,1489,1394,1
1501020000000.0,1501020000000.0,0.022,1429,1404,3
1500410000000.0,1500410000000.0,0.044,1431,1376,2
1485050000000.0,1485050000000.0,0.08600000000000001,2005,2151,4
1482250000000.0,1482250000000.0,0.11800000000000001,2285,2173,2
1482980000000.0,1482980000000.0,0.082,1500,1370,3
1482980000000.0,1482980000000.0,0.116,1370,1500,8
1482790000000.0,1482790000000.0,0.032,1514,1378,3
1482790000000.0,1482790000000.0,0.096,1311,1368,3
1482780000000.0,1482790000000.0,0.176,1369,2070,4
1482780000000.0,1482780000000.0,0.122,1344,1961,7
1482780000000.0,1482780000000.0,0.14,1880,1320,4
1482780000000.0,1482780000000.0,0.024,1807,1274,3
1482780000000.0,1482780000000.0,0.09,1253,1620,6
1482780000000.0,1482780000000.0,0.136,1632,1232,5
1482780000000.0,1482780000000.0,0.124,1232,2017,8
1482780000000.0,1482780000000.0,0.082,1359,1218,5
1482780000000.0,1482780000000.0,0.078,1210,1112,2
1482770000000.0,1482770000000.0,0.07,1210,1191,4
1482770000000.0,1482770000000.0,0.212,1221,1226,3
1482630000000.0,1482630000000.0,0.058,1157,1211,3
1482630000000.0,1482630000000.0,0.038,1201,1180,5
1482630000000.0,1482630000000.0,0.036000000000000004,1207,1190,8
1482630000000.0,1482630000000.0,0.038,1179,1197,7
1482620000000.0,1482620000000.0,0.276,1315,1163,7
1482620000000.0,1482620000000.0,0.122,1166,1061,2
1482620000000.0,1482620000000.0,0.05,1197,1176,6
1482620000000.0,1482620000000.0,0.094,1163,1214,4
1482620000000.0,1482620000000.0,0.064,1152,1152,3
1482620000000.0,1482620000000.0,0.12,1156,1442,4
1482510000000.0,1482510000000.0,0.23600000000000002,1154,1332,2
1482500000000.0,1482500000000.0,0.10200000000000001,1348,1160,5
1482450000000.0,1482460000000.0,0.054,1322,1147,3
1482450000000.0,1482450000000.0,0.028,1153,1370,3
1482290000000.0,1482290000000.0,0.246,1152,1162,4
1481990000000.0,1481990000000.0,0.148,1064,1144,1
1481990000000.0,1481990000000.0,0.016,1144,1500,3
1481990000000.0,1481990000000.0,0.25,1192,1153,4
1481990000000.0,1481990000000.0,0.244,1106,1143,6
1481990000000.0,1481990000000.0,0.24,1157,1092,3
1481990000000.0,1481990000000.0,0.246,1076,1171,4
1481990000000.0,1481990000000.0,0.112,1083,1165,4
1481990000000.0,1481990000000.0,0.07,1189,1164,4
1481990000000.0,1481990000000.0,0.11,1151,1202,2
1481980000000.0,1481990000000.0,0.11800000000000001,1236,1137,2
1481980000000.0,1481980000000.0,0.17,1301,1143,2
1481980000000.0,1481980000000.0,0.156,1148,1417,5
1481980000000.0,1481980000000.0,0.134,1155,1292,2
1475870000000.0,1475870000000.0,0.148,1660,1838,4
1472620000000.0,1472620000000.0,0.17,1751,1838,6
1472440000000.0,1472450000000.0,0.128,1961,1838,11
1470950000000.0,1470960000000.0,0.078,1848,1838,8
1470090000000.0,1470090000000.0,0.314,1838,1699,9
1481460000000.0,1481460000000.0,0.112,1977,1919,6
1481460000000.0,1481460000000.0,0.10200000000000001,1868,1991,9
1481450000000.0,1481450000000.0,0.042,1835,1760,11
1481450000000.0,1481450000000.0,0.088,1769,1791,9
1481450000000.0,1481450000000.0,0.084,1473,1775,1
1481450000000.0,1481450000000.0,0.062,1755,1477,6
1481450000000.0,1481450000000.0,0.04,1481,1730,1
1481440000000.0,1481450000000.0,0.07,1697,1486,3
1481440000000.0,1481440000000.0,0.1,1492,1649,1
1481440000000.0,1481440000000.0,0.11800000000000001,1603,1384,7
1481440000000.0,1481440000000.0,0.05,1500,1524,2
1489250000000.0,1489250000000.0,0.062,1492,1173,5
1487270000000.0,1487270000000.0,0.03,1356,1186,6
1487000000000.0,1487000000000.0,0.148,1208,1311,5
1486920000000.0,1486920000000.0,0.09,1513,1197,5
1486920000000.0,1486920000000.0,0.026000000000000002,1175,1142,3
1486890000000.0,1486890000000.0,0.10400000000000001,1175,1673,3
1486890000000.0,1486890000000.0,0.054,1673,1175,7
1486890000000.0,1486890000000.0,0.018000000000000002,1175,1673,3
1486880000000.0,1486890000000.0,0.26,1462,1158,6
1486850000000.0,1486850000000.0,0.022,1473,1166,3
1486840000000.0,1486840000000.0,0.088,1155,1170,3
1486840000000.0,1486840000000.0,0.112,1137,1190,2
1486840000000.0,1486840000000.0,0.044,1234,1096,1
1486840000000.0,1486840000000.0,0.136,1097,1902,2
1486840000000.0,1486840000000.0,0.05,1901,1097,6
1486490000000.0,1486490000000.0,0.058,1500,1097,6
1486490000000.0,1486490000000.0,0.05,1097,1500,4
1486490000000.0,1486490000000.0,0.124,1101,1635,3
1486490000000.0,1486490000000.0,0.026000000000000002,1633,1104,3
1486490000000.0,1486490000000.0,0.032,1107,1631,3
1486410000000.0,1486410000000.0,0.098,1273,1129,1
1486410000000.0,1486410000000.0,0.188,1155,1265,2
1486310000000.0,1486320000000.0,0.044,1158,1766,3
1486310000000.0,1486310000000.0,0.016,1517,1134,6
1492970000000.0,1492970000000.0,0.032,1551,1703,4
1492970000000.0,1492970000000.0,0.14200000000000002,1703,1551,5
1492780000000.0,1492780000000.0,0.138,1703,1677,4
1492780000000.0,1492780000000.0,0.054,1677,1703,10
1492780000000.0,1492780000000.0,0.094,1703,1677,5
1492780000000.0,1492780000000.0,0.088,1703,1583,3
1492780000000.0,1492780000000.0,0.092,1682,1703,2
1492710000000.0,1492720000000.0,0.222,1579,1722,4
1492710000000.0,1492710000000.0,0.066,1722,1745,6
1492620000000.0,1492620000000.0,0.114,1722,1767,11
1492620000000.0,1492620000000.0,0.082,1767,1722,8
1492520000000.0,1492520000000.0,0.198,1722,1735,4
1492460000000.0,1492460000000.0,0.178,1722,1674,13
1492450000000.0,1492460000000.0,0.152,1674,1722,6
1492450000000.0,1492450000000.0,0.192,1727,1586,5
1492380000000.0,1492380000000.0,0.08600000000000001,1727,1621,12
1492370000000.0,1492370000000.0,0.088,1856,1727,6
1492370000000.0,1492370000000.0,0.126,1670,1744,4
1492280000000.0,1492280000000.0,0.108,1744,1924,4
1492270000000.0,1492280000000.0,0.108,1897,1744,3
1492270000000.0,1492270000000.0,0.042,1732,1759,3
1492170000000.0,1492170000000.0,0.08600000000000001,1747,1703,4
1492170000000.0,1492170000000.0,0.15,1749,1702,7
1492160000000.0,1492160000000.0,0.056,1749,1806,2
1492100000000.0,1492100000000.0,0.078,1738,1623,4
1492100000000.0,1492100000000.0,0.056,1632,1727,3
1492100000000.0,1492100000000.0,0.114,1857,1737,5
1492020000000.0,1492020000000.0,0.224,1776,1736,5
1492010000000.0,1492020000000.0,0.218,1715,1788,4
1491850000000.0,1491850000000.0,0.306,1798,1729,5
1491850000000.0,1491850000000.0,0.022,1714,1658,4
1491830000000.0,1491830000000.0,0.09,2076,1714,3
1491830000000.0,1491830000000.0,0.064,1714,1709,4
1491730000000.0,1491730000000.0,0.04,1800,1714,3
1491730000000.0,1491730000000.0,0.056,1714,1800,4
1491730000000.0,1491730000000.0,0.10400000000000001,1800,1714,4
1491680000000.0,1491680000000.0,0.122,1651,1737,3
1491670000000.0,1491670000000.0,0.034,1737,1647,8
1491670000000.0,1491670000000.0,0.124,1647,1737,3
1491670000000.0,1491670000000.0,0.062,1737,1647,7
1491670000000.0,1491670000000.0,0.064,1737,1631,6
1491670000000.0,1491670000000.0,0.058,1868,1737,7
1503860000000.0,1503870000000.0,0.17,1549,1419,6
1503860000000.0,1503860000000.0,0.03,1772,1554,2
1503860000000.0,1503860000000.0,0.08,1559,1767,6
1503860000000.0,1503860000000.0,0.11800000000000001,1664,1568,4
1503860000000.0,1503860000000.0,0.07200000000000001,1578,1603,9
1503860000000.0,1503860000000.0,0.05,1835,1582,7
1503860000000.0,1503860000000.0,0.14400000000000002,1593,1608,10
1503860000000.0,1503860000000.0,0.128,1620,1581,4
1503860000000.0,1503860000000.0,0.17,1567,1632,2
1503860000000.0,1503860000000.0,0.096,1646,1553,3
1503860000000.0,1503860000000.0,0.178,1538,1660,6
1503860000000.0,1503860000000.0,0.10200000000000001,1859,1541,4
1503860000000.0,1503860000000.0,0.074,1370,1558,3
1503780000000.0,1503780000000.0,0.112,1565,1712,4
1503780000000.0,1503780000000.0,0.078,1571,1725,6
1503780000000.0,1503780000000.0,0.11800000000000001,1748,1571,10
1503780000000.0,1503780000000.0,0.244,1575,1844,4
1503780000000.0,1503780000000.0,0.164,1840,1580,6
1503780000000.0,1503780000000.0,0.088,1698,1564,7
1503780000000.0,1503780000000.0,0.082,1557,1443,8
1503780000000.0,1503780000000.0,0.036000000000000004,1452,1549,2
1503780000000.0,1503780000000.0,0.226,1666,1556,4
1503780000000.0,1503780000000.0,0.11800000000000001,1575,1567,13
1503780000000.0,1503780000000.0,0.074,1701,1575,3
1503080000000.0,1503080000000.0,0.202,1570,1321,5
1503080000000.0,1503080000000.0,0.162,1556,1676,6
1503080000000.0,1503080000000.0,0.14,1597,1543,7
1503080000000.0,1503080000000.0,0.03,1529,1610,5
1503080000000.0,1503080000000.0,0.14200000000000002,1623,1538,4
1503080000000.0,1503080000000.0,0.064,1752,1543,5
1503080000000.0,1503080000000.0,0.088,1549,1720,4
1503080000000.0,1503080000000.0,0.078,1557,1675,6
1503080000000.0,1503080000000.0,0.126,1663,1565,3
1503080000000.0,1503080000000.0,0.11800000000000001,1644,1574,3
1503000000000.0,1503000000000.0,0.17400000000000002,1573,1599,2
1503000000000.0,1503000000000.0,0.032,1611,1560,7
1503000000000.0,1503000000000.0,0.10400000000000001,1548,1549,4
1503000000000.0,1503000000000.0,0.11,1555,1730,10
1503000000000.0,1503000000000.0,0.052000000000000005,1559,1839,1
1503000000000.0,1503000000000.0,0.07200000000000001,1570,1578,8
1503000000000.0,1503000000000.0,0.1,1640,1556,4
1503000000000.0,1503000000000.0,0.052000000000000005,1600,1542,4
1503000000000.0,1503000000000.0,0.034,1728,1549,4
1503000000000.0,1503000000000.0,0.084,1643,1558,4
1503000000000.0,1503000000000.0,0.23800000000000002,1822,1562,2
1503000000000.0,1503000000000.0,0.128,1569,1710,3
1503000000000.0,1503000000000.0,0.188,1579,1557,11
1502820000000.0,1502820000000.0,0.092,1706,1540,4
1502820000000.0,1502820000000.0,0.048,1543,1858,4
1502820000000.0,1502820000000.0,0.202,1805,1548,4
1499450000000.0,1499450000000.0,0.176,1500,1769,3
1495720000000.0,1495720000000.0,0.156,1413,1500,7
1487340000000.0,1487350000000.0,0.062,1500,1500,4
1487270000000.0,1487270000000.0,0.004,1500,1784,2
1487270000000.0,1487270000000.0,0.14400000000000002,1706,1500,7
1487180000000.0,1487180000000.0,0.14,1347,1500,5
1503910000000.0,1503910000000.0,0.06,1644,1810,4
1497320000000.0,1497320000000.0,0.17400000000000002,939,963,4
1496860000000.0,1496860000000.0,0.132,1458,939,2
1496800000000.0,1496800000000.0,0.11800000000000001,1449,940,4
1496420000000.0,1496430000000.0,0.16,949,1064,4
1496420000000.0,1496420000000.0,0.132,961,974,1
1496420000000.0,1496420000000.0,0.178,963,975,3
1496420000000.0,1496420000000.0,0.01,1046,986,3
1481050000000.0,1481050000000.0,0.10400000000000001,1500,1482,1
1491960000000.0,1491960000000.0,0.092,1306,1275,2
1491950000000.0,1491960000000.0,0.07,1259,1319,4
1490720000000.0,1490720000000.0,0.08,1272,1169,2
1481660000000.0,1481660000000.0,0.016,1278,1500,2
1481650000000.0,1481650000000.0,0.106,1265,1500,4
1481140000000.0,1481140000000.0,0.24,1265,1500,4
1481060000000.0,1481070000000.0,0.146,1265,1500,4
1481040000000.0,1481040000000.0,0.044,1264,1268,4
1480980000000.0,1480980000000.0,0.132,1278,1280,4
1480790000000.0,1480790000000.0,0.17,1282,1293,5
1480790000000.0,1480790000000.0,0.06,1500,1279,3
1480790000000.0,1480790000000.0,0.098,1271,1096,7
1480790000000.0,1480790000000.0,0.14,964,1267,3
1480720000000.0,1480720000000.0,0.038,1270,1179,3
1480720000000.0,1480720000000.0,0.16,1277,1490,5
1495130000000.0,1495130000000.0,0.01,1370,1422,4
1495120000000.0,1495120000000.0,0.082,1370,1176,3
1493930000000.0,1493930000000.0,0.106,1366,1402,2
1493930000000.0,1493930000000.0,0.06,1442,1310,1
1493840000000.0,1493840000000.0,0.306,1495,1283,3
1493840000000.0,1493840000000.0,0.17200000000000001,1387,1507,4
1492190000000.0,1492190000000.0,0.004,1264,1507,2
1491770000000.0,1491770000000.0,0.162,1554,1546,2
1491760000000.0,1491770000000.0,0.112,1586,1632,3
1503460000000.0,1503460000000.0,0.084,2103,2198,2
1503240000000.0,1503240000000.0,0.07,2188,2173,2
1502000000000.0,1502000000000.0,0.264,2066,2180,5
1501990000000.0,1501990000000.0,0.084,2180,2186,4
1501790000000.0,1501790000000.0,0.356,2190,2234,5
1501740000000.0,1501740000000.0,0.26,2201,2173,4
1501740000000.0,1501740000000.0,0.182,2104,2215,17
1501670000000.0,1501670000000.0,0.112,2226,2219,5
1501660000000.0,1501670000000.0,0.122,2330,2234,10
1501470000000.0,1501470000000.0,0.134,2121,2234,17
1501410000000.0,1501410000000.0,0.158,2218,1953,5
1501410000000.0,1501410000000.0,0.38,2151,2209,5
1501410000000.0,1501410000000.0,0.232,2221,2209,5
1501410000000.0,1501410000000.0,0.158,2194,2232,11
1501350000000.0,1501350000000.0,0.07,2221,2222,2
1501350000000.0,1501350000000.0,0.11800000000000001,2230,1666,8
1501350000000.0,1501350000000.0,0.166,2276,2230,4
1501220000000.0,1501220000000.0,0.148,2230,2201,5
1500900000000.0,1500900000000.0,0.13,2226,1977,5
1500450000000.0,1500450000000.0,0.134,2218,2133,2
1500180000000.0,1500190000000.0,0.228,2225,2207,5
1499960000000.0,1499960000000.0,0.10200000000000001,2199,2112,5
1499960000000.0,1499960000000.0,0.2,2199,2179,5
1499950000000.0,1499950000000.0,0.152,2179,2189,4
1503950000000.0,1503950000000.0,0.264,1502,1530,5
1503950000000.0,1503950000000.0,0.058,1368,1496,4
1503690000000.0,1503690000000.0,0.23,1488,1437,3
1503690000000.0,1503690000000.0,0.218,1470,1499,5
1503610000000.0,1503610000000.0,0.17200000000000001,1513,1384,5
1503610000000.0,1503610000000.0,0.114,1514,1523,6
1503610000000.0,1503610000000.0,0.128,1534,1528,6
1503520000000.0,1503520000000.0,0.178,1523,1538,3
1503520000000.0,1503520000000.0,0.244,1550,1511,4
1482260000000.0,1482260000000.0,0.04,810,1218,4
1482260000000.0,1482260000000.0,0.066,1209,831,3
1480960000000.0,1480960000000.0,0.076,1210,2026,3
1480960000000.0,1480960000000.0,0.192,1211,2025,6
1480620000000.0,1480620000000.0,0.274,1586,1236,4
1480520000000.0,1480520000000.0,0.088,1255,1815,2
1480520000000.0,1480520000000.0,0.162,1179,1610,4
1480440000000.0,1480440000000.0,0.044,1188,1716,6
1480440000000.0,1480440000000.0,0.022,1718,1215,3
1480440000000.0,1480440000000.0,0.034,1733,1226,4
1480440000000.0,1480440000000.0,0.07,1483,1275,3
1480780000000.0,1480780000000.0,0.08600000000000001,1378,1430,6
1480780000000.0,1480780000000.0,0.028,1387,1621,10
1480780000000.0,1480780000000.0,0.024,1421,1278,3
1480780000000.0,1480780000000.0,0.28600000000000003,1391,1448,5
1480780000000.0,1480780000000.0,0.10400000000000001,1461,1357,6
1480780000000.0,1480780000000.0,0.028,1476,1316,6
1480780000000.0,1480780000000.0,0.026000000000000002,1180,1358,7
1480780000000.0,1480780000000.0,0.06,1394,1358,5
1480780000000.0,1480780000000.0,0.122,1638,1408,5
1480780000000.0,1480780000000.0,0.10400000000000001,1439,1493,4
1480780000000.0,1480780000000.0,0.03,1483,1478,5
1480730000000.0,1480730000000.0,0.088,1447,1581,3
1480730000000.0,1480730000000.0,0.094,1498,1677,7
1480730000000.0,1480730000000.0,0.068,1561,1574,3
1480730000000.0,1480730000000.0,0.084,1500,1507,5
1480730000000.0,1480730000000.0,0.17200000000000001,1624,1504,4
1480730000000.0,1480730000000.0,0.066,1430,1492,3
1480720000000.0,1480730000000.0,0.148,1524,1269,3
1480720000000.0,1480720000000.0,0.046,1500,1401,2
1493670000000.0,1493670000000.0,0.17400000000000002,1500,1508,2
1493670000000.0,1493670000000.0,0.064,1508,1500,6
1493670000000.0,1493670000000.0,0.032,1508,2016,1
1493580000000.0,1493580000000.0,0.11800000000000001,1508,1500,4
1490980000000.0,1490980000000.0,0.048,1508,1727,7
1488420000000.0,1488420000000.0,0.134,1500,1508,4
1488420000000.0,1488420000000.0,0.186,1508,1403,2
1488160000000.0,1488160000000.0,0.20800000000000002,1500,1581,3
1480720000000.0,1480720000000.0,0.20400000000000001,1238,1500,2
1480720000000.0,1480720000000.0,0.02,1500,1693,3
1480720000000.0,1480720000000.0,0.074,1693,1500,3
1480720000000.0,1480720000000.0,0.12,1500,1693,3
1480720000000.0,1480720000000.0,0.04,1622,1500,4
1484940000000.0,1484940000000.0,0.026000000000000002,1160,1323,2
1480700000000.0,1480700000000.0,0.012,1418,1588,1
1479330000000.0,1479330000000.0,0.08600000000000001,1930,1500,2
1503920000000.0,1503920000000.0,0.004,1761,1579,2
1503520000000.0,1503520000000.0,0.158,1745,1853,6
1503520000000.0,1503520000000.0,0.196,1750,1733,8
1503520000000.0,1503520000000.0,0.062,1733,1624,3
1501270000000.0,1501270000000.0,0.202,2108,1736,5
1501270000000.0,1501270000000.0,0.08,2105,1738,8
1501270000000.0,1501270000000.0,0.092,2101,1741,9
1501250000000.0,1501250000000.0,0.048,1852,1748,7
1501250000000.0,1501250000000.0,0.12,1759,1500,9
1501250000000.0,1501250000000.0,0.10200000000000001,1749,1716,7
1501200000000.0,1501200000000.0,0.224,1763,1661,13
1494470000000.0,1494470000000.0,0.154,1809,1700,2
1494470000000.0,1494470000000.0,0.084,1801,1686,5
1493140000000.0,1493140000000.0,0.13,1711,1713,8
1492880000000.0,1492890000000.0,0.274,1712,1751,5
1492880000000.0,1492880000000.0,0.10400000000000001,1764,1711,5
1489720000000.0,1489720000000.0,0.17,1737,1745,6
1489720000000.0,1489720000000.0,0.07,1734,1748,5
1489710000000.0,1489710000000.0,0.16,1696,1725,4
1489610000000.0,1489610000000.0,0.21,1712,1770,5
1489610000000.0,1489610000000.0,0.18,1734,1701,3
1487310000000.0,1487310000000.0,0.298,1796,1709,2
1487310000000.0,1487310000000.0,0.192,1720,1697,7
1486060000000.0,1486060000000.0,0.076,1704,1852,3
1485930000000.0,1485930000000.0,0.168,1718,1587,4
1485480000000.0,1485480000000.0,0.082,1779,1727,5
1484980000000.0,1484980000000.0,0.124,1737,1775,6
1484120000000.0,1484120000000.0,0.106,1888,1744,6
1483840000000.0,1483840000000.0,0.054,1852,1761,6
1483770000000.0,1483770000000.0,0.156,1772,1770,5
1483770000000.0,1483770000000.0,0.094,1799,1782,6
1483770000000.0,1483770000000.0,0.066,1820,1792,5
1483690000000.0,1483690000000.0,0.20600000000000002,1734,1805,6
1483680000000.0,1483690000000.0,0.092,1696,1797,6
1483680000000.0,1483680000000.0,0.158,1695,1789,3
1483680000000.0,1483680000000.0,0.146,1780,1722,4
1483680000000.0,1483680000000.0,0.074,1914,1780,10
1481860000000.0,1481860000000.0,0.046,1786,1966,4
1481690000000.0,1481690000000.0,0.082,1882,1806,1
1481690000000.0,1481690000000.0,0.058,1792,1898,2
1481690000000.0,1481690000000.0,0.1,1760,1782,3
1481510000000.0,1481510000000.0,0.17,1818,1793,2
1481350000000.0,1481350000000.0,0.058,1785,2054,5
1483310000000.0,1483310000000.0,0.078,1215,1511,3
1483310000000.0,1483310000000.0,0.078,1687,1218,3
1481850000000.0,1481850000000.0,0.07,1316,1237,4
1481850000000.0,1481850000000.0,0.064,1261,1279,3
1481850000000.0,1481850000000.0,0.042,1228,1292,3
1491860000000.0,1491870000000.0,0.026000000000000002,1255,1151,2
1490730000000.0,1490730000000.0,0.158,1391,1161,7
1490630000000.0,1490630000000.0,0.08600000000000001,1142,1066,1
